"class","comment"
"GtPlotterTimeInterval",""
"GtPlotterDurationTicks",""
"GtPlotterLinearScaleExamples",""
"GtPlotterTimeScale",""
"GtPlotterScale","I am a function that maps input values from a predifined domain to values within a range"
"GtPlotterDurationYear",""
"GtPlotterDomainObject","I represent a domain data object"
"GtPlotterAxisLayout",""
"GtPlotterHorizontalBarChartBuilder",""
"GtHorizontalSparklineStencil",""
"GtPlotterDiscreteAxis",""
"GtPlotterTimeEverySunday",""
"GtPlotterTimeEveryMonth",""
"GtPlotterDurationTicksExamples",""
"GtPlotterStep",""
"GtPlotterScaleUnitDomain",""
"GtPlotterLogarithmicScale",""
"GtPlotterNumberInterpolator",""
"GtPlotterDurationSecond",""
"GtPlotterAxisProjection","I represent a projection value  of a domain object on the axis.Given a Point (20@30) as a domain object and euclidian coordinate system.Then projection of that point on continuous X-Axis would be 20 and projection on Y-axis would be 30.A projection of a domain object on discrete axis is an index of that object in a data set"
"GtPlotterCoreExamples",""
"GtPlotterAxisProjections","I am a collection of axis projections"
"GtPlotterAxisValuedLimit",""
"GtPlotterLayoutConstraintsAxis",""
"GtPlotterAxis",""
"GtPlotterTimeEveryMonday",""
"GtPlotterTimeEveryMillisecond",""
"GtPlotterTicksExamples",""
"GtPlotterScaleIntervalRange",""
"GtPlotterScaleMagnitudeDomain",""
"GtPlotterIdentityScale",""
"GtPlotterIdentityInterpolator",""
"GtPlotterDurationMinute",""
"GtPlotterLayout",""
"GtPlotterBuilderExamples",""
"GtPlotterGridlineElement",""
"GtPlotterAxisAutoMaxLimit",""
"GtPlotterTimeEveryWednesday",""
"GtPlotterTimeEveryWeekDay",""
"GtPlotterTimeEveryDay",""
"GtPlotterNumberTicks",""
"GtPlotterTimeScaleExamples",""
"GtPlotterScaleDomain","In mathematics, and more specifically in naive set theory, the domain of definition (or simply the domain) of a function is the set of ""input"" or argument values for which the function is defined. That is, the function provides an ""output"" or value for each member of the domain.[1] Conversely, the set of values the function takes on as output is termed the image of the function, which is sometimes also referred to as the range of the function.https://en.wikipedia.org/wiki/Domain_of_a_function"
"GtPlotterContinuousScale",""
"GtPlotterExamples",""
"GtPlotterDuration",""
"GtPlotterHorizontalAxisLayout",""
"GtPlotterLineDiagramBuilder",""
"GtPlotterAxisElement",""
"GtPlotterAxisDistance","I am a distance between two axis values or projections"
"GtPlotterTimeEveryThursday",""
"GtPlotterTimeEverySecond",""
"GtPlotterNumberTicksExamples",""
"GtPlotterTicks",""
"GtPlotterScaleExamples",""
"GtPlotterSequencialScale",""
"GtPlotterLineDiagramBuilderExamples",""
"GtPlotterDurationWeek",""
"GtPlotterDiscreteAxisExamples",""
"GtPlotterAxisLabelStencilBuilder",""
"GtPlotterBuilder",""
"GtPlotterLayoutConstraints",""
"GtPlotterContinuousAxis",""
"GtPlotterTimeEverySaturday",""
"GtPlotterTimeEveryMinute",""
"GtConnectorForExampleSlide",""
"GtPlaygroundOnDictionarySlide",""
"GtArrowHeadWithEmbeddedWorldSlide",""
"GtHttpQuerySlide",""
"GtEditorDiffSlide",""
"GtSpotterSlide",""
"GtBlocSpecialClassHierarchyWithGridSlide",""
"GtRawViewsSlide",""
"GtSlideChanged",""
"GtElementSlide",""
"GtSlideShow",""
"GtDebuggerOnJSParserSlide",""
"GtPlaygroundSlide",""
"GtBaselineOfGToolkitCommentSlide",""
"GtInspectorViewsSlide",""
"GtEditorElementWithDebugCharacterSlide",""
"GtTextAndElementSlide","I am a Slide designe that gets a Text and and Element and displays them. I can be included in presentations."
"GtComponentsReleaserSlide",""
"GtLiveElementTreeSlide",""
"GtSlide",""
"GtEmptyDocumenterSlide",""
"GtSlideCommand",""
"GtDebuggerOnRopeSlide",""
"GtSearchFilterHierarchySlide",""
"GtBlocSpecialClassHierarchyWithEdgesAndLinesSlide",""
"GtAllViewsSlide",""
"GtEditorElementWithRotatedWords",""
"GtTitleSlide",""
"GtComponentsSlide",""
"GtParagraphSlide",""
"GtAnyModelSlide",""
"GtFilePictureSlide",""
"GtSlideShowElement",""
"GtDevKeyboardSlide",""
"GtSlideStencil",""
"GtBlocSpecialClassHierarchyWithEdgesSlide",""
"GtCustomViewsSlide",""
"GtSlideElement",""
"GtEditorElementWithTreeSlide",""
"GtWorldSlide",""
"GtRlCommitAndTagReleaseAction","I execute a commit of the current changes staged for commit and push a tag corresponding to the version number of the repository release.I only work with strategies of type ${class:GtRlSemanticTagReleaseStrategy}$. See ${method:GtRlSemanticTagReleaseStrategy>>#commitAndTagRelease} for more implementation details."
"GtRlReleaseUpdateWorkflow","I update the version number and release actions for all repository and project releases contained within a give root release.I use ${class:GtRlReleaseOrderTraversal}$ to determine the other in which repository releases should be updated. For each release I update its order and its actions using the release strategy associated with that release. See ${method:GtRlReleaseUpdateWorkflow>>#updateRepository:}$ for implementation details about how releases are updated.A relevant detail is that I keep track of the order attribute that should be associated to the next release action. The release strategy should call ${GtRlReleaseUpdateWorkflow>>#nextActionOrder}$ to determine the order of a created action within this update workflow. I do this so that it is possible, just by looking at an action to know when it will be executed during the release. This can help debugging given that each release stores its actions."
"GtRlNewCommits",""
"GtRlHeadCommitReleaseStrategy","I am a release strategy that uses the id of the head commit as the version number.I indicate a passive release as no actions need to be executed. The version number already exists in the repository.I should only be used for repositories that have no child repositories as I hardcode an existing commit. As I am passive I do not export any metadata.  See ${method:GtRlHeadCommitReleaseStrategy>>#assertCompatibleWithRepository:}$ for assertions that check when I can be used."
"GtRlSemanticVersionNumber","I use as a version number a symbolic version having the format 'vx.y.z', where x,y,z are the major, minor and patch componets of the version numbers. For example, `v0.1.0` and 'v2.42.89' are version numbers that I can represent.${example:GtRlSemanticVersionNumberExamples>>#semanticVersionNumber}$ I do not provide any default and I should be explicitly initialize before being used.${example:GtRlSemanticVersionNumberExamples>>#uninitializedSemanticVersionNumber}$More examples are provided by the class ${class:GtRlSemanticVersionNumberExamples}$"
"GtRlReleaseActionsGroup","I model a collection of release actions. I exist to provide an interface for simplifying inspecting and working with groups of actions.  Some public API methods: 	- ${method:GtRlReleaseActionsGroup>>#execute}$ - execute all release actions from this group	- ${method:method:GtRlReleaseActionsGroup>>#sortedByOrder} - return a new group where actions are sorted based on the order attribute. "
"GtRlMajorVersionComputation","I increment the major number of a semantic version. I reset both the patch and minor parts of the version number to zero.${example:GtRlSemanticVersionComputationExamples>>#nextMajorVersionComputation}$If the symbolic version number on which I am applied has a patch or a minor number I reset them to zero in the created version number.${example:GtRlSemanticVersionComputationExamples>>#nextMajorVersionComputationResettingPatchAndMinorNumbers}$"
"GtRlReleaseAction","I model an action executed during the creation of a new release version on projects and repository releases that are not passive.My main API method for executing the actions is ${method:GtRlReleaseAction>>#execute}$. Since release actions can have side effects, like creating tags, or merging branches I ensure that I am executed only once. Subclasses should implement:	- ${method:GtRlReleaseAction>>#performAction}$ to provide a concrete execution logic;	- ${method:GtRlReleaseAction>>#repositoryRelease}$ to return the repository release that this action affects. I provide an order attribute that can be used to order the actions of a release and ensure that they are executed in the correct order."
"GtRlDedicatedBranchReleaseStrategy","I am a release strategy that uses a dedicated release branch for creating the release.To perform the release I generate actions for: 	- checking out the release branch and merging the current branch into the release branch;	- compiling updated Monticelo baselines for the project releases contained in the repository that point to the version numbers of those project releases; 	- exporting metatada containing the version numbers used for each child repository;	- make a new commit on the release branch and tag it with the version number of this release;	- push the commit to origin, if a remote origin can be found.	See ${method:GtRlDedicatedBranchReleaseStrategy>>#shouldCreateNewRelease}$ for the cases when I generate a new release."
"GtRlReleaseStrategy","I model a strategy for executing a repository release.My main responsabilities consist in updating a repository release by computing and setting its version number and creating the necessary release actions. I add release actions to both the repository release and its project releases. The API method that does the update of a repository release is ${method:GtRlReleaseStrategy>>#updateFor:}$.I should be initialized based on a ${class:GtRlReleaseConfiguration}$ instance used to configure various aspects of the release process.Some of my subclasses include:${class:GtRlBaselineTagReleaseStrategy}$ a release strategy that uses the current loaded tag for a repository as the version number. ${class:GtRlHeadCommitReleaseStrategy}$ a release strategy that uses the id of the head commit as the version number.${class:GtRlDedicatedBranchReleaseStrategy}$ a release strategy that uses a dedicated release branch for creating the release."
"GtRlBaselineVersionNumber",""
"GtRlExportReleaseMetadataAction","I export metadata associated with the current release. The metadata consists in an external file having information about dependencies and version numbers. This is performed to help tools reason about dependencies without having to load or parse the code of Metacello baselines.See ${class:GtRlReleaseVersionMetadata}$ for more details about what metadata is associated with a release. "
"GtRlReleaseVersionMetadata","I contain information about a concrete release within a repository. Currently I contain the list of direct dependencies for all baselines contained in a repository. I store this list in a JSON file within the repository. It is the responsability of the user to update this meta-data every time the baseline is changed. During the release process this is ensured using the action ${class:GtRlExportReleaseMetadataAction}$.By default the baseline of a version contains all dependency information needed to load that version. However, that information is stored in the method =='baseline:'== within the baseline class. Accessing it requires loading or parsing the code of the baseline. Having the dependency list stored in an external JSON file make it easier for tools to access dependencie without havign to deal with the actual code. The meta-data file could in the future contain other types of information, not just the list of dependencies."
"GtRlRelease","I am an abstraction for entities within a project loading configuration for which a new relese version can be generated.I hold a list of actions that are executed in order to generate a new release version. Subclasses are responsible with generating the list of actions, updating it if necessary or executing it."
"GtRlLoadedTagReleaseStrategy",""
"GtRlTagVersionNumber","I use the tag name of an already existent tag from the repository as a version number. I should be used only if the tag with the given name already exists in the repository.${example:GtRlTagVersionNumberExamples>>#tagVersionNumber}$More examples are provided by the class ${class:GtRlTagVersionNumberExamples}$"
"GtRlReleaseBuilder","I am responsible with creating a new release model from a baseline model following a given configuration.My main API method for creating the release model is ${method:GtRlReleaseBuilder>>#buildReleaseForProject:}$.To create the release I use two other classes:	- ${class:GtRlReleaseStructureBuilder}$ - builds the structure of release from a baseline model;	- ${class:GtRlReleaseUpdateWorkflow}$ - updates the version number and strategy for releases based on the given configuration."
"GtRlMinorVersionComputation","I increment the minor number of a semantic version. I reset the minor part of version number to zero.${example:GtRlSemanticVersionComputationExamples>>#nextMinorVersionComputation}$If the symbolic version number on which I am applied has a patch number I reset it to zero in the created version number.${example:GtRlSemanticVersionComputationExamples>>#nextMinorVersionComputationResettingPatchNumber}$"
"GtRlCompileBaselineReleaseAction","I compiled the Metacello baseline of a project release based on the new version numbers of its child releases. I should be applied on a project release, not on a repository release. See ${method:GtRlProjectRelease>>#compileBaselineMethod}$ for more implementation details."
"GtRlLeafProjectReleaseStrategy","I am a release strategy that uses the current checked out branch as the release branch and that applies only to repository releases that have a single project release and no other dependencies.I am a limited release that only makes a new commit, tags it and pushes to the remote origin. I should only be used for leaf projects that have no dependencies.The main differences with other strategies are that I use the current branch and I make no changes to any files from the repository.See ${method:GtRlLeafProjectReleaseStrategy>>#shouldCreateNewRelease}$ for the cases when I generate a new release."
"GtRlBaselineTagReleaseStrategy","I am a release strategy that uses the current loaded tag for a repository as the version number.I indicate a passive release as no actions need to be executed. The version number already exists in the repository.I should only be used for repositories that have no child repositories or when all child repositories also use this strategy, as I hardcode an existing tag.As I am passive I do not export any metadata. Even if the repository has child repositories there will be no metadata exported. Because of this I do not use metadata to check previous versions (it is not reliable).I am a valid release strategy only when all Monticello baselines that load this project use the same tag to load it. See ${method:GtRlBaselineTagReleaseStrategy>>#assertCompatibleWithRepository:}$ for assertions that check when I can be used."
"GtRlCommitIdVersionNumber","I use the full id of a commit as a version number. I should only be used if a commit id is set.${example:GtRlCommitIdVersionNumberExamples>>#commitIdVersionNumber}$More examples are provided by the class ${class:GtRlCommitIdVersionNumberExamples}$"
"GtRlMergeToReleaseBranchAction","I merge the reference branch to the release branch.I only work with strategies of type ${class:GtRlSemanticTagReleaseStrategy}$. See ${method:GtRlSemanticTagReleaseStrategy>>#mergeToReleaseBranch} for more implementation details."
"GtRlReleaserExportWorkflow","I execute all release actions for a given release.I exist to provide an API for inspecting and executing release actions. My main methods for accessing release actions are:- ${method:GtRlReleaserExportWorkflow>>#releaseActions}$: Returns the complete list of release actions;- ${method:GtRlReleaserExportWorkflow>>#releaseCreationActions}$: Returns only the actions executed to create the release;- ${method:GtRlReleaserExportWorkflow>>#releasePostCreationActions}$: Returns the actions that should be executed after the release has been completed.My main API method for executing release actions is ${method:GtRlReleaserExportWorkflow>>#executeReleaseActions}$.I rely on the order attribute of release actions to determing the order in which to execute them. "
"GtRlProjectRelease","I model a release for a project by decorating a ${class:GtRlProject}$ instance with a concrete version.I do not store my own version version. Instead I used the version number of the repository release that contains me. This is the case as all project releases from a repository should have the same release version number. I can also have an empty list of actions if there is nothing to be done at the project level for creating the release. I do not have my own release strategy like repository releases. Instead the release strategy of the ${class:GtRlRepositoryRelease}$ that contains me is responsible for adding actions. Currently the design is like this as there are only few actions needed at the project level.I have as main attributes:	- project: the ${class:GtRlProject}$ for which I do a release;	- repositoryRelease: the repository release containing this project release;	- parentReleases and childReleases: the parent and child project releases corresponding to the parent and child releases from that project that I reference."
"GtRlNullReleaseStrategy","I provide a null strategy to indicate that a release has no strategy. I mark a release as passive and set ${class:GtRlNullVersionNumber}$ as its version number."
"GtRlReleaseConfiguration","I model options for configuring how releases are performed.I am used by a ${class:GtRlReleaseBuilder}$ to create a new release. Users can configure default options that apply to all repositories from a release, or configure options for individual repositories.My main API methods for setting other default options are:- ${method:GtRlReleaseConfiguration>>#defaultReleaseBranchName:}$ The branch name on which to perform the release.- ${method:GtRlReleaseConfiguration>>#defaultVersionComputation:}$ The strategy for computing the next version number in case a version already exists. These are subclasses of ${class:GtRlSemanticVersionComputation}$;- ${method:GtRlReleaseConfiguration>>#defaultVersionNumber:}$ The version number to use in case there are no previous releases in a repository.- ${method:GtRlReleaseConfiguration>>#forceNewRelease}$ Force a new release in a repository even if there no new changes in that repository and all dependencies did not change.By default I use a release strategy of type ${class:GtRlDedicatedBranchReleaseStrategy}$. However, a custom release strategy can be configured for each indivual project using the method ${method:GtRlReleaseConfiguration>>#setReleaseStrategyOfType:forProjecs:}$."
"GtRlPatchVersionComputation","I increment the patch number of a semantic version. I leave the other parts of the semantic version unchanged.${example:GtRlSemanticVersionComputationExamples>>#nextPatchVersionComputation}$"
"GtRlRepositoryReleaseAction","I model a release action executed on a repository release. I only work with release strategies of type ${class:GtRlSemanticTagReleaseStrategy}$ as the other strategies require no release actions."
"GtRlReleaseStructureBuilder","I traverse a baseline model and create an equivalent release model. I work as follows:	- for each ${class:GtRlProject}$ I create a ${class:GtRlProjectRelease}$	- for each ${class:GtRlRepository}$ I create a ${class:GtRlRepositoryRelease}$	- for each repository and project release I create child/parent relations based on the relations between projects and repositories.	I also use the given ${class:GtRlReleaseConfiguration}$ instance to initialize each repository release with a release strategy."
"ManifestGToolkitReleaser","I store metadata for this package used by various other tools."
"GtRlBaselineVersionReleaseStrategy",""
"GtRlNullVersionNumber","I am null version number that can be used instead of ==nil==.${example:GtRlNullVersionNumberExamples>>#nullVersionNumber}$A null version number is equal to any other null version number.${example:GtRlNullVersionNumberExamples>>#nullVersionNumberEqualityExample}$"
"GtRlPushToOriginReleaseAction","I execute a push to the remote branch associated with the local release branch. I should only be called if there is a way to determine a remote branch where to do the push. See ${method:GtRlPushToOriginReleaseAction>>#performAction}$ for more details about my preconditions and implementation details."
"GtRlSemanticVersionComputation","I compute the next semantic version number for a repository. My subclasses decide which part of the version number is incremented.I allow a default semantic version number in case a previous version number is not found in the repository. If that is not given, a ${class:GtRlNullVersionNumber}$ is used.Subclasses need to override ${method:GtRlSemanticVersionComputation>>#nextSemanticVersionFrom:)$ to provide the logic for computing the next semantic version number."
"GtRlRepositoryRelease","I model a release for a repository by decorating a ${class:GtRlRepository}$ instance with a concrete version number.My main responsability is to store a concrete version number and a release strategy that computes that version number. I do not know how to determine the version number and create the actual list of actions. The release strategy is responsible with computing the version number for the release and creating the list of actions for generating that version number.I must have a version number and a release strategy, but I can have an empty list of actions. This can happen if the version number already exists. For example, if the version number is a hash of an existing commit that already exists, no action is further necessary. In that case I am a passive release. However, I can turn from a passive release to an active release, or viceversa, if my release strategy is changed.I have as main attributes:	- repository: the ${class:GtRlRepository}$ for which I do a release;	- projectReleases: the list of project releases for the projects contained in the repository that I reference. 	- version: the version number corresponding to this release	- releaseStrategy: the strategy that creates the actions for generating the release version	- isPassiveRelease: a flag set when creating the release indicating if the release if passive; If this flag is set no actions will be generated for the project; TODO: ideally I should be removed and a passive release should just be a release that has no actions. I exist due to the way actions are added to a release by a release strategy.	I contain the actions that need to be performed at the repository level, like committing code and tags, but I do not model any action at the project level. For that I hold a list of ${class:GtRlProjectRelease}$ instances. These correspond to the projects contained in the repository that I reference. "
"GtRlSemanticTagReleaseStrategy","I am a release strategy that uses a new tag named based on semantic versioning as the version number.I mode an active release that needs to execute actions. The actual actions depend on my subclasses however the common ones are:	- make a new commit and tag it with the version number of this release;	- push the commit to origin, if a remote origin can be found.	I offer the following configuration options: 	- releaseBranch: the branch on which the release tag will be generated;	- nextVersionComputation: the logic used to determine the next symbolic version number. See the subclasses of ${class:GtRlSemanticVersionComputation}$ for available options;	- shouldForceNewRelease: By default I try to detect if a new release is neccessary. This flag indicate that a new release should be forced even if no new changes are detected."
"GtRlReleaseOrderTraversal","I traverse a structure of repository releases and return them in the order in which they should be updated.Releases should be updated starting with all the children of a parent release, before updating the parent. Also a release should be updated only once. The children should be updated first so update their version. Then the parent can check whether or not its children have new versions."
"GtRlVersionNumber","I provide an abstraction for identify a concrete version number for a repository or project release.My subclasses provide the actual version number. This can be any information that can identify a release within a repository.All my subclasses should provide immutable versions numbers. Once created a version number should not change."
"GtRlNode","I am an abstraction for a type of dependency in the loading configuration of a system."
"GtRlProject","I model a project that resides within a repository, has dependencies to other projects and loads certain packages from the repository. I correspond to a Monticello baseline.I have as main attributes: 	- the name of the project	- the list of packages loaded by the project 	- the repositry containing the project 	- a list of child and parent projects representing my dependencies to other projects		"
"ManifestGToolkitReleaserBaselineModel","I store metadata for this package used by various other tools."
"GtRlDependenciesModelBuilder","I build the graph of projects and repositories for a given Metacello baseline. The constructed graph represents the loading configurations for the given baseline used by Releaser.I only work with Metacello baselines that:	- have no cycles in the loading configuration 	- do not use groups	- do not use explicit repositories for packages	- only use the #'common' spec"
"GtRlPackage","I model a package that is loaded by a project.I have as main attributes:	- the name of the package 	- the project that contains me	- dependencies to other packages or projects	I do not have an explicit repository. I am placed in the same repository as the project that contains me."
"GtRlRepository","I model a repository that contains projects.I have as main attributes:	- an url used to identify the repository, following the same conventions as Metacello;	- a list of contained projects. I can have indirect child and parent repositories, depending on the relations between the projects that I contain.  I can be linked to an ${class:IceRepository}$ that provides the concrete repository holding the code."
"GtRlMetacelloToolBox","I am a ${class:MetacelloToolBox}$ that only uses the given repository for a baseline, instead of using all repositories that Metacello knows about a baseline in the current image. If all repositories are used then all repositories will be in the generated code of a baseline, instead of only the repositories contained by the model of a loading configuration."
"GtRlMetacelloToolBoxWithSpecs","I am a toolbox used for testing purposes for handling baselines that are not loaded into the image. I make it possible to generate the code of baselines that depend on baselines not loaded into the image. For that I register a list of baselines. When a baseline is not found using ==Metacello image== I search for it in the list of registered baselines."
"GtRlProjectExamples",""
"GtRlSemanticVersionExamples",""
"ManifestGToolkitReleaserBaselineModelExamples","I store metadata for this package used by various other tools."
"GtRlPackageExamples",""
"GtRlRepositoryExamples",""
"GtRlSystemOneModelExamples",""
"GtRlMinimalRemote",""
"GtRlIceMinimalBranch",""
"GtRlIceMinimalRepository",""
"ManifestGToolkitReleaserBaselineModelMinimalIceberg","I store metadata for this package used by various other tools."
"GtRlIceMinimalLocalBranch",""
"BaselineOfGtRlBaselineExampleComponentBMain",""
"BaselineOfGtRlBaselineExampleComponentC",""
"BaselineOfGtRlBaselineExampleComponentDModuleA",""
"BaselineOfGtRlBaselineExampleSystemOne","I am a baseline in which there is a single dependency to every child baseline. I am used in examples for GtReleaser.The dependencies between baselines are shown in the figure below.${example:BaselineOfGtRlBaselineExampleSystemOne class>>#itself|previewShow=#gtMapFor:|noCode}$"
"BaselineOfGtRlBaselineExampleComponentA",""
"BaselineOfGtRlBaselineExampleComponentBUtil",""
"BaselineOfGtRlBaselineExampleComponentD",""
"BaselineOfGtRlBaselineExampleStandaloneWithActions",""
"ManifestGToolkitReleaserBaselineModelSystemOneExamples","I contain a series of baselines used in examples."
"BaselineOfGtRlBaselineExampleSystemThree","I am a baseline there are multiple dependencies to a child baseline. I am used in examples for GtReleaser.The dependencies between baselines are shown in the figure below.${example:BaselineOfGtRlBaselineExampleSystemThree class>>#itself|previewShow=#gtMapFor:|noCode}$"
"BaselineOfGtRlBaselineExampleComponentB3Main",""
"BaselineOfGtRlBaselineExampleComponentC3",""
"BaselineOfGtRlBaselineExampleComponentA3",""
"BaselineOfGtRlBaselineExampleComponentB2Main",""
"BaselineOfGtRlBaselineExampleComponentC2",""
"BaselineOfGtRlBaselineExampleComponentA2",""
"BaselineOfGtRlBaselineExampleComponentB2Util",""
"BaselineOfGtRlBaselineExampleSystemTwo","I am a baseline having multiple dependencies where all baselines are placed within the same repository. I am used in examples for GtReleaser.The dependencies between baselines are shown in the figure below.${example:BaselineOfGtRlBaselineExampleSystemTwo class>>#itself|previewShow=#gtMapFor:|noCode}$"
"GtRlTagVersionNumberExamples",""
"TGtRlReleaseBuildAssertions",""
"GtRlLeafRepositoryReleaseExamples",""
"GtRlCommitIdVersionNumberExamples",""
"ManifestGToolkitReleaserExamples","I store metadata for this package used by various other tools."
"GtRlSystemOneReleaseExamples",""
"GtRlReleaserUsageExamples",""
"GtRlNullVersionNumberExamples",""
"GtRlReleaserExamples",""
"GtRlSemanticVersionComputationExamples",""
"GtRlSemanticVersionNumberExamples",""
"GtRlDedicatedBranchRootReleaseExamples",""
"GtRlVersionNumberExamples",""
"GtRlRepositoryExamplesExplorer",""
"GtRlGToolkitExamplesExplorer",""
"GtRlRepositoryDocumentationExplorer",""
"GtRlGToolkitDocumentationExplorer",""
"GtRlProjectExamplesExplorer",""
"GtRlSystemExamplesExplorer",""
"GtRlDocumentationExplorer",""
"GtRlSystemDocumentationExplorer",""
"GtRlExamplesExplorer",""
"GtRlIceCommitsGroup",""
"GtRlSystemRepositoriesExplorer",""
"ManifestGToolkitReleaserIcebergExtensions","I store metadata for this package used by various other tools."
"GtRlIceRegistry",""
"GtRlGToolkitRepositoriesExplorer",""
"OrganizationFolder",""
"BuildData",""
"Hudson",""
"JenkinsURL",""
"GithubProjectProperty",""
"JenkinsClient",""
"GitTagAction",""
"ManifestGToolkitReleaserJenkins","I store metadata for this package. These meta data are used by other tools such as the SmalllintManifestChecker and the critics Browser"
"JSONCodeGeneratorExamples",""
"FreeStyleProject",""
"GtRlReleaserNewCommitsCommandLineHandler",""
"JSONCodeGenerator",""
"FreeStyleBuild",""
"GtRlReleaserCommandLineHandler",""
"Cause_UserIdCause",""
"ViewCredentialsAction",""
"Cause_UpstreamCause",""
"TimerTrigger_TimerTriggerCause",""
"CauseAction",""
"TestResultAction",""
"BuildDiscarderProperty",""
"GtRlProjectLinkWithRepositorySignal",""
"GtRlRepositoryActiveReleaseVersionSignal",""
"GtRlActionSignal",""
"GtRlProjectReleaseStrategySignal",""
"GtRlRepositoryPassiveReleaseVersionSignal",""
"GtRlCreateReleaseActionSignal",""
"GtRlProjectReleaseStructureSignal",""
"ReleaserLogger",""
"GtRlExecuteActionSignal",""
"GtRlReleaseConfigurationSignal",""
"GtDeclarativeColumnedList","GtDeclarativeColumnedList supports a subset of the possible configurations of ${class:name=GtPhlowColumnedListView}.Current limitations:- Only matchParent and fixed column widths are supported!!Internal Representation and Key Implementation Points.!!!Instance Variables	columnTitles:		<Array of String>	columnWidths:		<Array of Integer|nil>	items:		<Array of Array>"
"GtDeclarativeObjectViewAccessor","GtDeclarativeObjectViewAccessor is a leftover from initial development work on remote object viewing over Seamless.  It will be removed as part of the effort to get Seamless remote object viewing working again."
"GtDeclarativeViewAccessorList",""
"GtRemoteInspectorServer","GtRemoteInspectorServer provides a REST/JSON server to enable remote viewing of objects.Typically a limited number of well known named root objects are provided and available for inspection.  From these any number of other objects may be traversed.!!Public API and Key Messages- register:name: 	Register the supplied named object- port: 				Set the port that the server listens on- bindingAddress: 	Set the IPv4 address that the server listens on- start 				Start the server- stop 				Stop the serverA typical startup script is:[[[GtRemoteInspectorServer new	port: 12345;	register: rootObject1 name: 'root1';	register: rootObject2 name: 'root2';	start]]]Default values are specified in ${method:name=GtRemoteInspectorServer>>#initialize}.Inspecting the result will provide an inspector showing the list of named root objects. !!Internal Representation and Key Implementation Points.!!!Instance Variables	accessorLists:		<GtDeclarativeViewAccessorList>	teapot:				<Teapot>"
"GtDeclarativeList",""
"GtDeclarativeObjectGtViewAccessor","GtDeclarativeObjectGtViewAccessor is a leftover from initial development work on remote object viewing over Seamless.  It will be removed as part of the effort to get Seamless remote object viewing working again."
"GtRemoteInspectionSimulation","GtRemoteInspectionSimulation provides an environment for developing and testing remote object inspection within a single image by using converting the views to their declarative form in the inspector.To open a inspector using the declarative views:[[[	GtRemoteInspectionSimulation openOn: anObjectWithDeclarativeViews]]]!!Internal Representation and Key Implementation Points.!!!Instance Variables	object:		<Object> the object being inspected."
"GtRemoteInspectorExporter","GtRemoteInspectorExporter starts from the named objects of the supplied GtRemoteInspectorServer and writes out a JSON file for most of the possible URLs that the server accepts.  The exception is that the raw view (#gtRawFor:) does not have its objects written out (to stop the number of files and disk space from exploding).This allows a simple file server in some other language, e.g. JavaScript, to look like it is serving up all the objects in the supplied server.A typical invocation of the exporter is (from the inspector of a GtRemoteInspectorServer): [[[ GtRemoteInspectorExporter new	server: self;	rootDirectory: '/dev/shm/export';	maxDepth: 3;	export]]]Note that the number of files and consumed disk space will quickly blow out as the depth increases.To avoid creating nested directories the urlTransformationBlock is used to replace the slash character (/) with something else allowed by the file system, an underscore (_) by default.!!Internal Representation and Key Implementation Points.!!!Instance Variables	exportedObjects:		<Set>	maxDepth:					<Integer>	rootDirectory:			<FileReference>	server:					<GtRemoteInspectorServer>	urlTransformationBlock:		<BlockClosure>    Implementation Points"
"GtDeclarativeTextEditor",""
"GtDeclarativeViewAccessorClient",""
"GtRemoteInspector","GtRemoteInspector provides a mechanism for remote viewing of objects over a REST/JSON API.Public API and Key Messages- message one   - message two - (for bonus points) how to create instances.   One simple example is simply gorgeous. Internal Representation and Key Implementation Points.    Instance Variables	namedObjects:		<Object>    Implementation Points"
"GtRemoteInspectorProxy","GtRemoteInspectorProxy acts as a proxy for a remote object to display its views (those that are declarative and can be serialised).It uses the client to make requests to the remote system and the collection of accessors to cache information to minimise client / server communications.GtRemoteInspectorProxy overrides the normal Gt inspection mechanism to display views from the remote object.  Information about the receiver is available in the 'Proxy' tab.  Information about the views defined by the remote object are available in the 'Proxy Views' tab.!!Internal Representation and Key Implementation Points.!!!Instance Variables	accessors:		<Array of GtDeclarativeViewAccessorClient>	client:			<GtRemoteInspectorClient>	name:				<String>    Implementation Points"
"GtDeclarativeView","GtDeclarativeView provides a declarative UI specification for presenting data that can be easily serialised and sent over the wire, including between applications written in different languages.dataTransport is an emumerated value indicating whether the data to be displayed will be included with the specification or is available via reference or by key.]- 1: data is included in the response- 2: data is available by reference- 3: data is available by reference and key (tbc)Public API and Key Messages- message one   - message two - (for bonus points) how to create instances.   One simple example is simply gorgeous. Internal Representation and Key Implementation Points.    Instance Variables	dataTransport:		<Object>    Implementation Points"
"GtDeclarativeViewAccessor","GtDeclarativeViewAccessors provides management and caching of views between the client and server.  The accessor works with ${class:name=GtRemoteInspectorClient}, ${class:name=GtRemoteInspectorServer} and ${class:name=GtRemoteInspectorProxy} to hide the underlying transport from the views."
"GtDeclarativeViewAccessorServer",""
